ticker,name,type,exchange,currency,sector,universe,asset_class
KLR.AX,Kaili Resources Limited,equity,Australia,AUD,Energy,asx_listed,Equities
KLS.AX,Kelsian Group Limited,equity,Australia,AUD,Industrials,asx_listed,Equities
KLV.AX,Klevo Group Limited,equity,Australia,AUD,Industrials,asx_listed,Equities
KM1.AX,Kali Metals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
KMD.AX,Kmd Brands Limited,equity,Australia,AUD,Consumer Discretionary,asx_listed,Equities
KME.AX,Kip Mcgrath Education Centres Limited,equity,Australia,AUD,Consumer Discretionary,asx_listed,Equities
KNB.AX,Koonenberry Gold Limited,equity,Australia,AUD,Materials,asx_listed,Equities
KNG.AX,Kingsland Minerals Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
KNI.AX,Kuniko Limited,equity,Australia,AUD,Materials,asx_listed,Equities
KNO.AX,Knosys Limited,equity,Australia,AUD,Information Technology,asx_listed,Equities
KOA.AX,The Koala Company Limited,equity,Australia,AUD,Consumer Discretionary,asx_listed,Equities
KOB.AX,Koba Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
KOV.AX,Korvest Ltd,equity,Australia,AUD,Industrials,asx_listed,Equities
KP2.AX,Kore Potash Plc,equity,Australia,AUD,Materials,asx_listed,Equities
KPG.AX,Kelly Partners Group Holdings Limited,equity,Australia,AUD,Industrials,asx_listed,Equities
KPO.AX,Kalina Power Limited,equity,Australia,AUD,Utilities,asx_listed,Equities
KRM.AX,Kingsrose Mining Limited,equity,Australia,AUD,Materials,asx_listed,Equities
KRR.AX,King River Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
KSC.AX,K & S Corporation Limited,equity,Australia,AUD,Industrials,asx_listed,Equities
KSL.AX,Kina Securities Limited,equity,Australia,AUD,Financials,asx_listed,Equities
KSN.AX,Kingston Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
KTA.AX,Krakatoa Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
KTK.AX,Ktek Aerosystems Ltd,equity,Australia,AUD,Industrials,asx_listed,Equities
KYN.AX,Kyron Capital Group,equity,Australia,AUD,Consumer Discretionary,asx_listed,Equities
KYP.AX,Kinatico Ltd,equity,Australia,AUD,Information Technology,asx_listed,Equities
KZR.AX,Kalamazoo Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
L1G.AX,L1 Group Limited,equity,Australia,AUD,Financials,asx_listed,Equities
L1M.AX,Lightning Minerals Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
LAC.AX,Lac Gold Limited,equity,Australia,AUD,Materials,asx_listed,Equities
LAM.AX,Laramide Resources Ltd,equity,Australia,AUD,Energy,asx_listed,Equities
LAT.AX,Latitude 66 Limited,equity,Australia,AUD,Materials,asx_listed,Equities
LAU.AX,Lindsay Australia Limited,equity,Australia,AUD,Industrials,asx_listed,Equities
LBL.AX,Laserbond Limited,equity,Australia,AUD,Industrials,asx_listed,Equities
LCE.AX,London City Equities Limited,equity,Australia,AUD,Financials,asx_listed,Equities
LCL.AX,Lcl Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
LCY.AX,Legacy Iron Ore Limited,equity,Australia,AUD,Materials,asx_listed,Equities
LDR.AX,Lode Resources Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
LDX.AX,Lumos Diagnostics Holdings Limited,equity,Australia,AUD,Health Care,asx_listed,Equities
LED.AX,Ldr Capital Property Fund,equity,Australia,AUD,Real Estate,asx_listed,Equities
LEG.AX,Legend Mining Limited,equity,Australia,AUD,Materials,asx_listed,Equities
LEL.AX,Le Minerals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
LEX.AX,Lefroy Exploration Limited,equity,Australia,AUD,Materials,asx_listed,Equities
LF1.AX,La Trobe Private Credit Fund,equity,Australia,AUD,,asx_listed,Equities
LFG.AX,Liberty Financial Group,equity,Australia,AUD,Financials,asx_listed,Equities
LFS.AX,Latitude Group Holdings Limited,equity,Australia,AUD,Financials,asx_listed,Equities
LFT.AX,Li-Ft Power Ltd.,equity,Australia,AUD,Materials,asx_listed,Equities
LGF.AX,L1 Gold Fund Limited,equity,Australia,AUD,,asx_listed,Equities
LGI.AX,Lgi Limited,equity,Australia,AUD,Utilities,asx_listed,Equities
LGM.AX,Legacy Minerals Holdings Limited,equity,Australia,AUD,Materials,asx_listed,Equities
LGP.AX,Little Green Pharma Ltd,equity,Australia,AUD,Health Care,asx_listed,Equities
LIB.AX,Liberty Metals Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
LIC.AX,Lifestyle Communities Limited,equity,Australia,AUD,Real Estate,asx_listed,Equities
LIN.AX,Lindian Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
LIO.AX,Lion Energy Limited,equity,Australia,AUD,Energy,asx_listed,Equities
LIS.AX,Li-S Energy Limited,equity,Australia,AUD,Industrials,asx_listed,Equities
LIT.AX,Livium Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
LKE.AX,Lake Resources N.L.,equity,Australia,AUD,Materials,asx_listed,Equities
LKO.AX,Lakes Blue Energy Nl,equity,Australia,AUD,Energy,asx_listed,Equities
LKY.AX,Locksley Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
LLC.AX,Lendlease Group,equity,Australia,AUD,Real Estate,asx_listed,Equities
LM1.AX,Leeuwin Metals Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
LM8.AX,Lunnon Metals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
LMG.AX,Latrobe Magnesium Limited,equity,Australia,AUD,Materials,asx_listed,Equities
LML.AX,Lincoln Minerals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
LMS.AX,Litchfield Minerals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
LNQ.AX,Linq Minerals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
LNW.AX,Light & Wonder Inc.,equity,Australia,AUD,Consumer Discretionary,asx_listed,Equities
LOT.AX,Lotus Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
LOV.AX,Lovisa Holdings Limited,equity,Australia,AUD,Consumer Discretionary,asx_listed,Equities
LPE.AX,Locality Planning Energy Holdings Limited,equity,Australia,AUD,Utilities,asx_listed,Equities
LPM.AX,Lithium Plus Minerals Ltd.,equity,Australia,AUD,Materials,asx_listed,Equities
LRD.AX,Lord Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
LRK.AX,Lark Distilling Co. Ltd,equity,Australia,AUD,Consumer Staples,asx_listed,Equities
LRM.AX,Lion Rock Minerals Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
LRT.AX,Lowell Resources Fund,equity,Australia,AUD,,asx_listed,Equities
LRV.AX,Larvotto Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
LSA.AX,Lachlan Star Limited,equity,Australia,AUD,Materials,asx_listed,Equities
LSF.AX,L1 Long Short Fund Limited,equity,Australia,AUD,,asx_listed,Equities
LSR.AX,Lodestar Minerals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
LSX.AX,Lion Selection Group Limited.,equity,Australia,AUD,,asx_listed,Equities
LTP.AX,Ltr Pharma Limited,equity,Australia,AUD,Health Care,asx_listed,Equities
LTR.AX,Liontown Limited,equity,Australia,AUD,Materials,asx_listed,Equities
LU7.AX,Lithium Universe Limited,equity,Australia,AUD,Materials,asx_listed,Equities
LUX.AX,Lux Copper Corp. Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
LVE.AX,Love Group Global Ltd,equity,Australia,AUD,Information Technology,asx_listed,Equities
LYC.AX,Lynas Rare Earths Limited,equity,Australia,AUD,Materials,asx_listed,Equities
LYL.AX,Lycopodium Limited,equity,Australia,AUD,Industrials,asx_listed,Equities
M24.AX,Mamba Exploration Limited,equity,Australia,AUD,Materials,asx_listed,Equities
M2M.AX,Mt Malcolm Mines Nl,equity,Australia,AUD,Materials,asx_listed,Equities
M2R.AX,Miramar Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
M3M.AX,M3 Mining Limited,equity,Australia,AUD,Materials,asx_listed,Equities
M4M.AX,Macro Metals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
M79.AX,Mammoth Minerals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
M7T.AX,Mach7 Technologies Limited,equity,Australia,AUD,Health Care,asx_listed,Equities
M96.AX,Maverick Minerals Australia Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
MA1.AX,Ma Credit Income Trust,equity,Australia,AUD,,asx_listed,Equities
MAD.AX,Mader Group Limited,equity,Australia,AUD,Industrials,asx_listed,Equities
MAF.AX,Ma Financial Group Limited,equity,Australia,AUD,Financials,asx_listed,Equities
MAG.AX,Magmatic Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
MAH.AX,Macmahon Holdings Limited,equity,Australia,AUD,Materials,asx_listed,Equities
MAM.AX,Microequities Asset Management Group Limited,equity,Australia,AUD,Financials,asx_listed,Equities
MAN.AX,Mandrake Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
MAP.AX,Microba Life Sciences Limited,equity,Australia,AUD,Health Care,asx_listed,Equities
MAQ.AX,Macquarie Technology Group Limited,equity,Australia,AUD,Information Technology,asx_listed,Equities
MAT.AX,Matsa Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
MAY.AX,Melbana Energy Limited,equity,Australia,AUD,Energy,asx_listed,Equities
MBG.AX,Mb Gold Limited,equity,Australia,AUD,Materials,asx_listed,Equities
MBH.AX,Maggie Beer Holdings Ltd,equity,Australia,AUD,Consumer Staples,asx_listed,Equities
MBK.AX,Metal Bank Limited,equity,Australia,AUD,Materials,asx_listed,Equities
MC2.AX,Marimaca Copper Corp.,equity,Australia,AUD,Materials,asx_listed,Equities
MCA.AX,Murray Cod Australia Limited,equity,Australia,AUD,Consumer Staples,asx_listed,Equities
MCM.AX,Mc Mining Limited,equity,Australia,AUD,Energy,asx_listed,Equities
MCO.AX,Myeco Group Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
MCP.AX,Mcpherson'S Limited,equity,Australia,AUD,Consumer Staples,asx_listed,Equities
MCY.AX,Mercury Nz Limited,equity,Australia,AUD,Utilities,asx_listed,Equities
MDI.AX,Middle Island Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
MDX.AX,Mindax Limited,equity,Australia,AUD,Materials,asx_listed,Equities
MEC.AX,Morphic Ethical Equities Fund Limited,equity,Australia,AUD,Financials,asx_listed,Equities
MEG.AX,Megado Minerals Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
MEI.AX,Meteoric Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
MEK.AX,Meeka Metals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
MEL.AX,Metgasco Ltd,equity,Australia,AUD,Energy,asx_listed,Equities
MEM.AX,Memphasys Limited.,equity,Australia,AUD,Health Care,asx_listed,Equities
MEU.AX,Marmota Limited,equity,Australia,AUD,Energy,asx_listed,Equities
MEX.AX,Minerals Exploration Limited,equity,Australia,AUD,Materials,asx_listed,Equities
MEZ.AX,Meridian Energy Limited,equity,Australia,AUD,Utilities,asx_listed,Equities
MFD.AX,Mayfield Childcare Limited,equity,Australia,AUD,Consumer Discretionary,asx_listed,Equities
MFF.AX,Mff Capital Investments Limited,equity,Australia,AUD,,asx_listed,Equities
MFG.AX,Magellan Financial Group Limited,equity,Australia,AUD,Financials,asx_listed,Equities
MGA.AX,Metalsgrove Mining Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
MGH.AX,Maas Group Holdings Limited,equity,Australia,AUD,Industrials,asx_listed,Equities
MGL.AX,Magontec Limited,equity,Australia,AUD,Materials,asx_listed,Equities
MGR.AX,Mirvac Group,equity,Australia,AUD,Real Estate,asx_listed,Equities
MGT.AX,Magnetite Mines Limited.,equity,Australia,AUD,Materials,asx_listed,Equities
MGU.AX,Magnum Mining And Exploration Limited,equity,Australia,AUD,Materials,asx_listed,Equities
MGX.AX,Mgx Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
MHC.AX,Manhattan Gold Corporation Limited,equity,Australia,AUD,Energy,asx_listed,Equities
MHJ.AX,Michael Hill International Limited,equity,Australia,AUD,Consumer Discretionary,asx_listed,Equities
MHK.AX,Metal Hawk Limited.,equity,Australia,AUD,Materials,asx_listed,Equities
MHM.AX,Mount Hope Mining Limited,equity,Australia,AUD,Materials,asx_listed,Equities
MI6.AX,Minerals 260 Limited,equity,Australia,AUD,Materials,asx_listed,Equities
MIN.AX,Mineral Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
MIO.AX,Macarthur Minerals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
MIR.AX,Mirrabooka Investments Limited,equity,Australia,AUD,,asx_listed,Equities
MKR.AX,Manuka Resources Ltd.,equity,Australia,AUD,Materials,asx_listed,Equities
ML8.AX,Moonlight Resources Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
MLG.AX,Mlg Oz Limited,equity,Australia,AUD,Materials,asx_listed,Equities
MLS.AX,Metals Australia Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
MLX.AX,Metals X Limited,equity,Australia,AUD,Materials,asx_listed,Equities
MM1.AX,Midas Minerals Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
MM8.AX,Medallion Metals Limited.,equity,Australia,AUD,Materials,asx_listed,Equities
MMA.AX,Maronan Metals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
MME.AX,Moneyme Limited,equity,Australia,AUD,Financials,asx_listed,Equities
MMI.AX,Metro Mining Limited,equity,Australia,AUD,Materials,asx_listed,Equities
MML.AX,Mclaren Minerals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
MMR.AX,Mec Resources Limited,equity,Australia,AUD,Energy,asx_listed,Equities
MMS.AX,Mcmillan Shakespeare Limited,equity,Australia,AUD,Industrials,asx_listed,Equities
MNB.AX,Minbos Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
MNC.AX,Merino & Co. Limited,equity,Australia,AUD,Consumer Discretionary,asx_listed,Equities
MND.AX,Monadelphous Group Limited,equity,Australia,AUD,Industrials,asx_listed,Equities
MNE.AX,Macallum New Energy Limited,equity,Australia,AUD,Energy,asx_listed,Equities
MNV.AX,Monvia Limited,equity,Australia,AUD,Information Technology,asx_listed,Equities
MOH.AX,Moho Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
MOM.AX,Moab Minerals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
MOT.AX,Metrics Income Opportunities Trust,equity,Australia,AUD,,asx_listed,Equities
MOV.AX,Move Logistics Group Limited,equity,Australia,AUD,Industrials,asx_listed,Equities
MP1.AX,Megaport Limited,equity,Australia,AUD,Information Technology,asx_listed,Equities
MPK.AX,Many Peaks Minerals Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
MPL.AX,Medibank Private Limited,equity,Australia,AUD,Financials,asx_listed,Equities
MPP.AX,Metro Performance Glass Limited,equity,Australia,AUD,Industrials,asx_listed,Equities
MPR.AX,Mpr Australia Limited,equity,Australia,AUD,Financials,asx_listed,Equities
MPW.AX,Metal Powder Works Limited,equity,Australia,AUD,Industrials,asx_listed,Equities
MPX.AX,Mustera Property Group Limited,equity,Australia,AUD,Real Estate,asx_listed,Equities
MQG.AX,Macquarie Group Limited,equity,Australia,AUD,Financials,asx_listed,Equities
MQR.AX,Marquee Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
MRD.AX,Mount Ridley Mines Limited,equity,Australia,AUD,Materials,asx_listed,Equities
MRE.AX,Metrics Real Estate Multi-Strategy Fund,equity,Australia,AUD,,asx_listed,Equities
MRQ.AX,Mrg Metals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
MRR.AX,Minrex Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
MRT.AX,Maritana Minerals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
MRZ.AX,Mont Royal Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
MSB.AX,Mesoblast Limited,equity,Australia,AUD,Health Care,asx_listed,Equities
MSG.AX,Mcs Services Limited,equity,Australia,AUD,Industrials,asx_listed,Equities
MSI.AX,Multistack International Limited,equity,Australia,AUD,Industrials,asx_listed,Equities
MSV.AX,Mitchell Services Limited,equity,Australia,AUD,Materials,asx_listed,Equities
MTH.AX,Mithril Silver And Gold Limited,equity,Australia,AUD,Materials,asx_listed,Equities
MTL.AX,Mantle Minerals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
MTM.AX,Metallium Limited,equity,Australia,AUD,Materials,asx_listed,Equities
MTO.AX,Motorcycle Holdings Limited,equity,Australia,AUD,Consumer Discretionary,asx_listed,Equities
MTS.AX,Metcash Limited,equity,Australia,AUD,Consumer Staples,asx_listed,Equities
MVF.AX,Monash Ivf Group Limited,equity,Australia,AUD,Health Care,asx_listed,Equities
MVL.AX,Marvel Gold Limited,equity,Australia,AUD,Materials,asx_listed,Equities
MVP.AX,Medical Developments International Limited,equity,Australia,AUD,Health Care,asx_listed,Equities
MX1.AX,Micro-X Limited,equity,Australia,AUD,Health Care,asx_listed,Equities
MXI.AX,Maxiparts Limited,equity,Australia,AUD,Industrials,asx_listed,Equities
MXO.AX,Motio Ltd,equity,Australia,AUD,Communication Services,asx_listed,Equities
MXT.AX,Metrics Master Income Trust,equity,Australia,AUD,,asx_listed,Equities
MYE.AX,Mastermyne Group Limited,equity,Australia,AUD,Materials,asx_listed,Equities
MYG.AX,Mayfield Group Holdings Limited,equity,Australia,AUD,Industrials,asx_listed,Equities
MYR.AX,Myer Holdings Limited,equity,Australia,AUD,Consumer Discretionary,asx_listed,Equities
MYS.AX,Mystate Limited,equity,Australia,AUD,Financials,asx_listed,Equities
MYX.AX,Mayne Pharma Group Limited,equity,Australia,AUD,Health Care,asx_listed,Equities
N1H.AX,N1 Holdings Limited,equity,Australia,AUD,Financials,asx_listed,Equities
NAB.AX,National Australia Bank Limited,equity,Australia,AUD,Financials,asx_listed,Equities
NAC.AX,Naos Ex-50 Opportunities Company Limited,equity,Australia,AUD,,asx_listed,Equities
NAE.AX,New Age Exploration Limited,equity,Australia,AUD,Energy,asx_listed,Equities
NAG.AX,Nagambie Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
NAN.AX,Nanosonics Limited,equity,Australia,AUD,Health Care,asx_listed,Equities
NC1.AX,Nico Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
NC6.AX,Nanollose Limited,equity,Australia,AUD,Health Care,asx_listed,Equities
NCC.AX,Naos Emerging Opportunities Company Limited,equity,Australia,AUD,,asx_listed,Equities
NCK.AX,Nick Scali Limited,equity,Australia,AUD,Consumer Discretionary,asx_listed,Equities
NDO.AX,Nido Education Limited,equity,Australia,AUD,Consumer Discretionary,asx_listed,Equities
NEC.AX,Nine Entertainment Co. Holdings Limited,equity,Australia,AUD,Communication Services,asx_listed,Equities
NEM.AX,Newmont Corporation,equity,Australia,AUD,Materials,asx_listed,Equities
NES.AX,Nelson Resources Limited.,equity,Australia,AUD,Materials,asx_listed,Equities
NEU.AX,Neuren Pharmaceuticals Limited,equity,Australia,AUD,Health Care,asx_listed,Equities
NFL.AX,Norfolk Metals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
NFM.AX,New Frontier Minerals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
NGE.AX,Nge Capital Limited,equity,Australia,AUD,,asx_listed,Equities
NGI.AX,Navigator Global Investments Limited,equity,Australia,AUD,Financials,asx_listed,Equities
NGS.AX,Nutritional Growth Solutions Ltd,equity,Australia,AUD,Consumer Staples,asx_listed,Equities
NGX.AX,Ngx Limited,equity,Australia,AUD,Materials,asx_listed,Equities
NGY.AX,Nuenergy Gas Limited,equity,Australia,AUD,Energy,asx_listed,Equities
NH3.AX,Nh3 Clean Energy Limited,equity,Australia,AUD,Materials,asx_listed,Equities
NHC.AX,New Hope Corporation Limited,equity,Australia,AUD,Energy,asx_listed,Equities
NHE.AX,Noble Helium Limited,equity,Australia,AUD,Energy,asx_listed,Equities
NHF.AX,Nib Holdings Limited,equity,Australia,AUD,Financials,asx_listed,Equities
NHU.AX,Neu Horizon Uranium Limited,equity,Australia,AUD,Energy,asx_listed,Equities
NIC.AX,Nickel Industries Limited,equity,Australia,AUD,Materials,asx_listed,Equities
NIM.AX,Nimy Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
NME.AX,Nex Metals Exploration Limited,equity,Australia,AUD,Materials,asx_listed,Equities
NMG.AX,New Murchison Gold Limited,equity,Australia,AUD,Materials,asx_listed,Equities
NMR.AX,Native Mineral Resources Holdings Limited,equity,Australia,AUD,Materials,asx_listed,Equities
NMT.AX,Neometals Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
NNL.AX,Nordic Resources Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
NOL.AX,Nobleoak Life Limited,equity,Australia,AUD,Financials,asx_listed,Equities
NOR.AX,Norwood Systems Limited,equity,Australia,AUD,Information Technology,asx_listed,Equities
NOU.AX,Noumi Limited,equity,Australia,AUD,Consumer Staples,asx_listed,Equities
NOV.AX,Novatti Group Limited,equity,Australia,AUD,Information Technology,asx_listed,Equities
NOX.AX,Noxopharm Limited,equity,Australia,AUD,Health Care,asx_listed,Equities
NPM.AX,Newpeak Metals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
NRX.AX,Noronex Limited,equity,Australia,AUD,Materials,asx_listed,Equities
NRZ.AX,Neurizer Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
NS1.AX,Nodestream Ltd,equity,Australia,AUD,Information Technology,asx_listed,Equities
NSB.AX,Neuroscientific Biopharmaceuticals Ltd,equity,Australia,AUD,Health Care,asx_listed,Equities
NSC.AX,Naos Small Cap Opportunities Company Limited,equity,Australia,AUD,,asx_listed,Equities
NSM.AX,North Stawell Minerals Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
NST.AX,Northern Star Resources Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
NTD.AX,Ntaw Holdings Limited,equity,Australia,AUD,Consumer Discretionary,asx_listed,Equities
NTI.AX,Neurotech International Limited,equity,Australia,AUD,Health Care,asx_listed,Equities
NTM.AX,Nt Minerals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
NTU.AX,Northern Minerals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
NUC.AX,Nuchev Limited,equity,Australia,AUD,Consumer Staples,asx_listed,Equities
NUF.AX,Nufarm Limited,equity,Australia,AUD,Materials,asx_listed,Equities
NUZ.AX,Neurizon Therapeutics Limited,equity,Australia,AUD,Health Care,asx_listed,Equities
NVA.AX,Nova Minerals Corp,equity,Australia,AUD,Materials,asx_listed,Equities
NVO.AX,Novo Resources Corp.,equity,Australia,AUD,Materials,asx_listed,Equities
NVQ.AX,Noviqtech Limited,equity,Australia,AUD,Information Technology,asx_listed,Equities
NVU.AX,Nanoveu Limited,equity,Australia,AUD,Information Technology,asx_listed,Equities
NVX.AX,Novonix Limited,equity,Australia,AUD,Information Technology,asx_listed,Equities
NWH.AX,Nrw Holdings Limited,equity,Australia,AUD,Industrials,asx_listed,Equities
NWL.AX,Netwealth Group Limited,equity,Australia,AUD,Financials,asx_listed,Equities
NWM.AX,Norwest Minerals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
NWS.AX,News Corporation..,equity,Australia,AUD,Communication Services,asx_listed,Equities
NWSLV.AX,News Corporation..,equity,Australia,AUD,Communication Services,asx_listed,Equities
NX1.AX,Nexalis Therapeutics Ltd,equity,Australia,AUD,Health Care,asx_listed,Equities
NXD.AX,Nexted Group Limited,equity,Australia,AUD,Consumer Discretionary,asx_listed,Equities
NXG.AX,Nexgen Energy (Canada) Ltd,equity,Australia,AUD,Energy,asx_listed,Equities
NXL.AX,Nuix Limited,equity,Australia,AUD,Information Technology,asx_listed,Equities
NXM.AX,Nexus Minerals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
NXN.AX,Nexsen Limited,equity,Australia,AUD,Health Care,asx_listed,Equities
NXT.AX,Nextdc Limited,equity,Australia,AUD,Information Technology,asx_listed,Equities
NYM.AX,Narryer Metals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
NYR.AX,Nyrada Inc.,equity,Australia,AUD,Health Care,asx_listed,Equities
NZK.AX,New Zealand King Salmon Investments Limited,equity,Australia,AUD,Consumer Staples,asx_listed,Equities
NZM.AX,Nzme Limited,equity,Australia,AUD,Communication Services,asx_listed,Equities
OAK.AX,Oakridge International Limited,equity,Australia,AUD,Information Technology,asx_listed,Equities
OB1.AX,Orbminco Limited,equity,Australia,AUD,Materials,asx_listed,Equities
OBL.AX,Omni Bridgeway Limited,equity,Australia,AUD,Financials,asx_listed,Equities
OBM.AX,Ora Banda Mining Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
OBT.AX,Orbit Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
OCA.AX,Oceania Healthcare Limited,equity,Australia,AUD,Health Care,asx_listed,Equities
OCC.AX,Orthocell Limited,equity,Australia,AUD,Health Care,asx_listed,Equities
OCL.AX,Objective Corporation Limited,equity,Australia,AUD,Information Technology,asx_listed,Equities
OCN.AX,Oceana Metals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
OCT.AX,Octava Minerals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
OD6.AX,Od6 Metals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
ODA.AX,Orcoda Limited,equity,Australia,AUD,Information Technology,asx_listed,Equities
ODE.AX,Odessa Minerals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
ODY.AX,Odyssey Gold Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
OEC.AX,Orbital Corporation Limited,equity,Australia,AUD,Industrials,asx_listed,Equities
OEL.AX,Otto Energy Limited,equity,Australia,AUD,Energy,asx_listed,Equities
OEQ.AX,Orion Equities Limited,equity,Australia,AUD,Financials,asx_listed,Equities
OFX.AX,Ofx Group Limited,equity,Australia,AUD,Financials,asx_listed,Equities
OIL.AX,Optiscan Imaging Limited,equity,Australia,AUD,Health Care,asx_listed,Equities
OKJ.AX,Oakajee Corporation Limited,equity,Australia,AUD,Materials,asx_listed,Equities
OLI.AX,Oliver'S Real Food Limited,equity,Australia,AUD,Consumer Discretionary,asx_listed,Equities
OLL.AX,Openlearning Limited,equity,Australia,AUD,Information Technology,asx_listed,Equities
OLY.AX,Olympio Metals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
OM1.AX,Omnia Metals Group Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
OMA.AX,Omega Oil & Gas Limited,equity,Australia,AUD,Energy,asx_listed,Equities
OMG.AX,Omg Group Limited,equity,Australia,AUD,Consumer Staples,asx_listed,Equities
OMH.AX,Om Holdings Limited,equity,Australia,AUD,Materials,asx_listed,Equities
OML.AX,Ooh!Media Limited,equity,Australia,AUD,Communication Services,asx_listed,Equities
OMX.AX,Orange Minerals Nl,equity,Australia,AUD,Materials,asx_listed,Equities
ONE.AX,Oneview Healthcare Plc,equity,Australia,AUD,Health Care,asx_listed,Equities
OPH.AX,Ophir High Conviction Fund,equity,Australia,AUD,,asx_listed,Equities
OR3.AX,Ore Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
ORA.AX,Orora Limited,equity,Australia,AUD,Materials,asx_listed,Equities
ORD.AX,Ordell Minerals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
ORE.AX,Orezone Gold Corporation,equity,Australia,AUD,Materials,asx_listed,Equities
ORG.AX,Origin Energy Limited,equity,Australia,AUD,Utilities,asx_listed,Equities
ORI.AX,Orica Limited,equity,Australia,AUD,Materials,asx_listed,Equities
